Poder,Poder_texto,Poder_orden,Poder_imagen,Jurisdiccion,Jurisdiccion_texto,Jurisdiccion_orden,Jurisdiccion_imagen,Administracion,Administracion_texto,Administracion_imagen,Nivel1,Nivel1_texto,Nivel1_imagen,Nivel2,Nivel2_texto,Nivel2_imagen,Nivel3,Nivel3_texto,Nivel3_imagen,Mes,Devengado Anterior,Sancionado,Presupuestado,Comprometido,Devengado,Pagado,Leyenda_Fecha_Act,Cod. Ejercicio Presupuestario
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGA - Estado Mayor General de la Armada,,quien/EMGA.jpg,DISANARA - Dirección General de Salud de la Armada,,quien/default.jpg,Programa 17 - Sanidad Naval,,,12,"644,7609415","694,565094","834,115461","711,9433453","696,34839794","676,85128358",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGA - Estado Mayor General de la Armada,,quien/EMGA.jpg,EMGA - Estado Mayor General de la Armada,,quien/EMGA.jpg,Programa 1 - Actividades Centrales,,,12,"1209,94444252","2557,892288","3001,59251","2567,76120373","2498,65261163","2386,72714066",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGA - Estado Mayor General de la Armada,,quien/EMGA.jpg,EMGA - Estado Mayor General de la Armada,,quien/EMGA.jpg,Programa 16 - Alistamiento Operacional,,,12,"4272,12199319","3628,847171","4250,661249","3909,06262244","3850,1198166","3611,79376931",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGA - Estado Mayor General de la Armada,,quien/EMGA.jpg,SHN - servicio de Hidrografía Naval,,quien/SHN.jpg,Programa 19 - Hidrografia Naval,,,12,"90,004648","72,01899","162,269375","119,22170846","104,4539253","88,05693499",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGE - Estado Mayor General del Ejercito,,quien/EMGE.jpg,COEDOC - Comando de Educación y Doctrina,,quien/COEDOC.jpg,Programa 17 - Formacion y Capacitacion,,,12,"1964,51809928","2531,865954","2642,672548","2337,31780696","2297,20561178","2204,22287509",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGE - Estado Mayor General del Ejercito,,quien/EMGE.jpg,COREyVET - Comando de Remonta y Veterinaria,,quien/COREyVET.jpg,Programa 19 - Remonta y Veterinaria,,,12,"148,95454732","156,90024","178,045414","135,01960468","129,33570663","123,15196125",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGE - Estado Mayor General del Ejercito,,quien/EMGE.jpg,COSAN - Comando de Sanidad,,quien/COSAN.jpg,Programa 18 - Asistencia Sanitaria,,,12,"1345,62593155","1694,601501","1790,931558","1586,20360593","1564,20658","1493,74514305",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGE - Estado Mayor General del Ejercito,,quien/EMGE.jpg,SASMIL - Sastrería Militar,,quien/default.jpg,Programa 20 - Sastreria Militar,,,12,"47,45436723","44,58408","56,597569","41,85327346","40,71644535","38,8405314",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGE - Estado Mayor General del Ejercito,,quien/EMGE.jpg,SJEMGE - Subjefatura Estado Mayor General del Ejército,,quien/SJEMGE.jpg,Programa 1 - Actividades Centrales,,,12,"1723,07382877","2217,019568","2287,941657","2022,05811842","1986,87339085","1796,85546406",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGE - Estado Mayor General del Ejercito,,quien/EMGE.jpg,SJEMGE - Subjefatura Estado Mayor General del Ejército,,quien/SJEMGE.jpg,Programa 16 - Alistamiento Operacional,,,12,"8284,29008794","10307,01023","11037,74573","9985,08246339","9783,22989563","9356,63581105",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGE - Estado Mayor General del Ejercito,,quien/EMGE.jpg,SJEMGE - Subjefatura Estado Mayor General del Ejército,,quien/SJEMGE.jpg,Programa 24 - Sostenimiento Operacional,,,12,"388,71203045","110,808448","150,698382","141,46086647","138,99983385","130,70135268",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGFA - Estado Mayor General de la Fuerza Aérea,,quien/EMGFA.jpg,COADIESTFAA - Comando de  Adiestramiento y Alistamiento de la Fuerza Aérea,,quien/COADIESTFAA.jpg,Programa 24 - Sostenimiento Operacional,,,12,"71,75176175","61,500634","61,500634","22,16895025","20,56449569","20,06882906",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGFA - Estado Mayor General de la Fuerza Aérea,,quien/EMGFA.jpg,COPERFAA - Comando de Personal,,quien/default.jpg,Programa 20 - Capacitacion y Formacion de la Fuerza Aerea,,,12,"1055,45952287","1098,806982","1456,739413","1244,61628728","1207,0276064","1143,42379544",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGFA - Estado Mayor General de la Fuerza Aérea,,quien/EMGFA.jpg,COREG - Comando de Regiones,,quien/default.jpg,Programa 18 - Control de Transito Aereo,,,12,"561,41058242","673,301708","782,292552","666,69867273","581,50437529","573,68958293",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGFA - Estado Mayor General de la Fuerza Aérea,,quien/EMGFA.jpg,COREG - Comando de Regiones,,quien/default.jpg,Programa 23 - Servicio Meteorologico Nacional,,,12,"120,490637","135,933674","164,736323","154,873919","154,873919","152,804449",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGFA - Estado Mayor General de la Fuerza Aérea,,quien/EMGFA.jpg,DGSALFAA - Dirección General de Salud,,quien/DGSALFAA.jpg,Programa 19 - Asistencia Sanitaria de la Fuerza Aerea,,,12,"748,27418146","741,963241","991,962983","894,90485575","874,0192738","837,04571818",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGFA - Estado Mayor General de la Fuerza Aérea,,quien/EMGFA.jpg,EMGFA - Estado Mayor General de la Fuerza Aérea,,quien/EMGFA.jpg,Programa 1 - Actividades Centrales,,,12,"994,19304239","1181,422568","1561,239263","1408,14840666","1333,25603719","1290,76844848",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGFA - Estado Mayor General de la Fuerza Aérea,,quien/EMGFA.jpg,EMGFA - Estado Mayor General de la Fuerza Aérea,,quien/EMGFA.jpg,Programa 16 - Alistamiento Operacional,,,12,"3214,76634293","2876,812582","3568,038777","3197,58787908","3051,20131348","2947,0839969",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,EMGFA - Estado Mayor General de la Fuerza Aérea,,quien/EMGFA.jpg,LADE - Líneas Aéreas del Estado,,quien/LADE.jpg,Programa 17 - Transporte Aereo de Fomento,,,12,"108,74095413","128,027298","149,668611","134,28226566","130,22673998","128,44551369",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,SLD - Dirección General del Servicio Logístico de la Defensa,,quien/SLD.jpg,Programa 23 - Logistica de la Defensa,,quien/default.jpg,,,,12,"191,44681361","144,398013","64,145137","33,98715889","31,70317999","24,1309536",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,UNIDAD MTRO MINDEF - Unidad Ministro de Defensa,,quien/MINDEF.jpg,Programa 16 - Conduccion y Planificacion para la Defensa,,quien/default.jpg,,,,12,"441,35923398","789,427072","811,301517","598,93521203","521,43319002","443,45138423",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,UNIDAD MTRO MINDEF - Unidad Ministro de Defensa,,quien/MINDEF.jpg,Programa 18 - Mantenimiento y Produccion para la Defensa,,quien/default.jpg,,,,12,"1601,38077194","1109,119452","1275,402516","669,04562919","669,04562919","656,99735488",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,UNIDAD MTRO MINDEF - Unidad Ministro de Defensa,,quien/MINDEF.jpg,Programa 21 - Formacion y Capacitacion,,quien/default.jpg,,,,12,"21,98787957","25,687285","26,883705","23,53730827","19,13061286","19,07396479",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,UNIDAD MTRO MINDEF - Unidad Ministro de Defensa,,quien/MINDEF.jpg,Programa 22 - Servicios de Hidrografia,,quien/default.jpg,,,,12,"97,20024164","203,112649","195,759028","112,54511984","98,09769191","92,44153562",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM CTRAL MINDEF - Administración Central del Ministerio de Defensa,,quien/adm_ctral.svg,UNIDAD MTRO MINDEF - Unidad Ministro de Defensa,,quien/MINDEF.jpg,Programa 98 - Transferencias Varias,,quien/default.jpg,,,,12,"16,6409256","19,237","19,237","11,251352","11,251352","9,841865",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM DESC MINDEF - Administración Descentralizada del Ministerio de Defensa,,quien/adm_desc.svg,DGFM - Dirección General de Fabricaciones Militares,,quien/DGFM.jpg,Programa 16 - Produccion y Comercializacion de Bienes y Servicios,,quien/default.jpg,,,,12,"1725,88447712","1766,032107","2161,689977","1850,26767959","1850,26023339","1850,2602334",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM DESC MINDEF - Administración Descentralizada del Ministerio de Defensa,,quien/adm_desc.svg,IAF - Instituto de Ayuda Financiera para Pago de Retiros y Pensiones Militares,,quien/IAF.jpg,Programa 16 - Prestaciones de Prevision Social,,quien/default.jpg,,,,12,"10580,60897645","12521,037","14621,037","12520,54233019","12519,64115706","11278,63070307",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM DESC MINDEF - Administración Descentralizada del Ministerio de Defensa,,quien/adm_desc.svg,IGN - Instituto Geográfico Nacional,,quien/IGN.jpg,Programa 16 - Elaboracion y Actualizacion de Cartografia Basica Nacional,,quien/default.jpg,,,,12,"77,9460567","126,410223","134,385315","97,28061214","90,28488045","85,33747811",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDEF - Ministerio de Defensa,,7,quien/MINDEF.jpg,ADM DESC MINDEF - Administración Descentralizada del Ministerio de Defensa,,quien/adm_desc.svg,SMN - Servicio Meteorológico Nacional,,quien/SMN.jpg,Programa 16 - Servicios de Meteorologia Nacional,,quien/default.jpg,,,,12,"220,04485294","236,11","300,991148","230,40800841","212,22681174","211,49403324",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MECON - Ministerio de Economía y Finanzas Públicas,,8,quien/MECON.jpg,ADM CTRAL MECON - Administración Central del Ministerio de Economía y Finanzas Públicas,,quien/adm_ctral.svg,CNCE - Comisión Nacional de Comercio Exterior,,quien/CNCE.jpg,,,,Programa 33 - Analisis y Regul.de la Competencia Comercial Internacional,,,12,"22,81681652","27,582959","29,382959","25,17350523","24,26240951","24,06874903",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MECON - Ministerio de Economía y Finanzas Públicas,,8,quien/MECON.jpg,ADM CTRAL MECON - Administración Central del Ministerio de Economía y Finanzas Públicas,,quien/adm_ctral.svg,CNDC - Comisión Nacional de Defensa de la Competencia,,quien/CNDC.jpg,Programa 31 - Defensa de la Libre Competencia,,quien/default.jpg,,,,12,"28,57202357","46,037406","48,770406","34,00303013","32,91997803","31,97614041",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MECON - Ministerio de Economía y Finanzas Públicas,,8,quien/MECON.jpg,ADM CTRAL MECON - Administración Central del Ministerio de Economía y Finanzas Públicas,,quien/adm_ctral.svg,INDEC - Instituto Nacional de Estadística y Censos,,quien/INDEC.jpg,Programa 19 - Servicio Estadistico,,quien/default.jpg,,,,12,"423,1518622","574,52779","611,15579","541,40725849","494,79347501","479,87674536",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MECON - Ministerio de Economía y Finanzas Públicas,,8,quien/MECON.jpg,ADM CTRAL MECON - Administración Central del Ministerio de Economía y Finanzas Públicas,,quien/adm_ctral.svg,INDEC - Instituto Nacional de Estadística y Censos,,quien/INDEC.jpg,Programa 20 - Censo Nacional Economico,,quien/default.jpg,,,,12,"19,53864867","14,236535","18,808535","17,529237","16,2323942","15,32222663",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MECON - Ministerio de Economía y Finanzas Públicas,,8,quien/MECON.jpg,ADM CTRAL MECON - Administración Central del Ministerio de Economía y Finanzas Públicas,,quien/adm_ctral.svg,INDEC - Instituto Nacional de Estadística y Censos,,quien/INDEC.jpg,Programa 21 - Censo Nacional Agropecuario,,quien/default.jpg,,,,12,"14,028649","14,46665","14,46665","13,26509562","12,64719944","12,27494718",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MECON - Ministerio de Economía y Finanzas Públicas,,8,quien/MECON.jpg,ADM CTRAL MECON - Administración Central del Ministerio de Economía y Finanzas Públicas,,quien/adm_ctral.svg,INDEC - Instituto Nacional de Estadística y Censos,,quien/INDEC.jpg,"Programa 23 - Censo Nacional de Poblacion, Hogares y Vivienda",,quien/default.jpg,,,,12,"6,75289847","7,322025","7,322025","5,37320491","4,94236223","4,77736351",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MECON - Ministerio de Economía y Finanzas Públicas,,8,quien/MECON.jpg,ADM CTRAL MECON - Administración Central del Ministerio de Economía y Finanzas Públicas,,quien/adm_ctral.svg,SECCOM - Secretaría de Comercio,,quien/SECCOM.jpg,,,,,,,12,"420,72281234","2,232","2792,775458","2478,25555496","2465,33135664","2364,73612562",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MECON - Ministerio de Economía y Finanzas Públicas,,8,quien/MECON.jpg,ADM CTRAL MECON - Administración Central del Ministerio de Economía y Finanzas Públicas,,quien/adm_ctral.svg,SECFIN - Secretaría de Finanzas,,quien/SECFIN.jpg,"Programa 22 - Finanzas, Bancos y Seguros",,quien/default.jpg,,,,12,"47,25891125","67,452923","75,170227","65,73762551","62,5474429","60,64271416",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MECON - Ministerio de Economía y Finanzas Públicas,,8,quien/MECON.jpg,ADM CTRAL MECON - Administración Central del Ministerio de Economía y Finanzas Públicas,,quien/adm_ctral.svg,SECHAC - Secretaría de Hacienda,,quien/SECHAC.jpg,Programa 12 - Actividades Comunes a los Prog. de la Secretaria de Hacienda,,quien/default.jpg,,,,12,"7,18696075","11,431809","11,081809","9,37627494","9,33002338","9,28722218",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
